hours_worked_per_day,hours_sleep,hours_exercise_per_week,social_interactions_per_week,screen_time_per_day,has_meeting_overload,feels_purpose_at_work,work_on_weekends,stress_level,burnout_risk
6.7788483090683425,8.325737781238244,3.1993000945993875,2.0,4.627617930578305,1,1,0,2,0
,8.781974077883678,0.0,3.0,4.7327428131948475,1,0,0,1,0
10.871356786294923,,2.6906883988826165,4.0,3.0,0,0,0,4,0
11.543110189988317,,1.9731035678355018,2.0,11.182170504746324,1,1,0,1,0
10.443344128086471,7.105595135504914,,1.0,4.8400503773098045,1,1,0,3,0
6.741896457565542,6.463706590413626,,2.0,6.68366855063235,0,1,1,3,0
7.950959467440453,5.144447208904808,1.8411044273058172,1.0,4.72418914517929,0,1,0,4,0
9.978749122455836,6.986538922582405,3.963741408576591,0.0,8.73791312082535,0,0,0,4,0
6.555744382216109,4.731440313260296,3.170116058168235,3.0,6.060915848206649,0,1,1,4,0
10.425996860344776,8.281519082692345,,2.0,3.7379577739176266,1,0,0,2,0
8.51934920368373,5.80307405405241,,6.0,8.104156410465151,0,0,0,1,0
8.250358384900805,6.801739483809259,0.0,2.0,3.415674937974429,1,0,0,3,0
10.421919936406983,6.924931807319213,4.013577359973964,2.0,4.906485686711272,1,1,0,1,0
,6.111642539443884,3.7249375880272044,2.0,3.0,1,1,1,1,0
8.27806766836184,7.380040702212912,0.46663374284700554,6.0,3.440104719505983,1,0,0,1,0
,5.787644515066213,2.0118390526515975,1.0,7.446322924301195,0,1,0,4,0
6.837873344800205,7.806945946185866,,4.0,3.0,0,1,1,4,0
,4.481030479629878,2.2310064311965347,,3.297135688445711,1,1,0,3,0
10.186202515936767,6.689569369319618,3.1677199331370693,2.0,6.99407770966798,0,1,0,3,0
8.380907121372019,9.408393498587428,,3.0,5.640982759767368,0,0,0,3,0
,4.999503013091638,4.663533455345657,,11.980091589898272,1,1,0,1,0
6.497772847229394,,0.0,,11.584741365060939,1,1,1,4,1
10.848054038413801,7.270861774488372,3.7441399806120974,4.0,4.830193843122116,0,1,1,2,0
8.630195727114021,6.769372672909397,5.15786663907082,2.0,8.392844046008705,1,1,0,1,0
7.954553958961921,7.025945148910338,3.2736170413784054,4.0,8.873206392198629,1,0,0,5,0
11.098018451673779,7.233780695221495,4.681960850371934,0.0,5.506302854938991,0,0,0,1,0
7.591312618914482,,6.52454089140153,2.0,3.2611461587544905,0,1,0,4,0
6.183077407272881,8.164549762934335,4.547419092213962,4.0,6.969253876729856,1,1,0,5,0
,7.1147279853927685,,4.0,6.567885812964723,0,1,0,1,0
10.21201990269128,6.138113518072187,4.590176948169507,2.0,5.910588757573452,0,0,1,4,0
,7.508860551804097,2.7897756661937825,3.0,8.105792170411213,0,1,1,4,0
12.50958836396873,9.349822902342822,2.547806086569911,4.0,,1,0,0,2,0
,6.301049380426139,1.797171528572535,4.0,4.1200061310521425,0,1,0,1,0
12.392912736580076,5.038206042994037,5.626826717664216,3.0,7.27270742587458,0,0,0,4,0
9.422034934405238,8.160621003930459,0.8631426681159973,3.0,7.96492523142219,0,1,1,3,0
8.806573776259215,6.319428254069603,5.564735449356232,3.0,4.058387640249867,1,0,1,4,0
7.910161826382101,3.240995680978946,3.4997282474807427,2.0,9.320226527477702,0,1,1,2,0
9.798272228704143,7.771132515725633,0.0,3.0,3.0,0,0,0,4,0
8.924730595150303,5.697007721069116,3.235298585982843,4.0,5.554716353210892,1,1,0,1,0
11.206603764033042,6.364200076543759,0.0,5.0,,0,1,0,1,0
,6.997970495853522,3.7510160336620713,5.0,5.409440718370176,1,0,0,5,0
9.300603522923755,6.7857495196686,4.270462965977982,1.0,5.587348816122018,1,1,0,1,0
8.272775575572288,7.564177725708559,1.3152880886958929,5.0,11.677686205770286,1,0,0,5,0
8.886108752557865,5.846770444145235,2.7470953919111647,4.0,4.872789777402753,0,0,0,3,0
9.615603537784118,7.269658697264124,,,13.103054306179786,1,1,0,2,0
,6.110679983624125,1.4885065914761266,2.0,8.092816949327629,1,1,0,3,0
6.303629155788574,7.608215721331255,0.38218482588679903,1.0,7.23013784327998,1,1,0,5,0
10.48652818804543,,5.463326804925197,3.0,8.190600883469164,0,1,0,4,0
,5.096841946933107,6.42517438106159,5.0,13.32481937312988,1,1,0,4,0
8.632033327294641,8.128973174262548,2.5073913436956947,,4.5160174901713805,0,0,0,3,0
,5.696054832328928,4.5229260708167125,2.0,4.198955202659027,0,1,0,4,0
9.695163410723342,7.712086697421718,,3.0,5.112834508570197,0,1,0,5,0
7.920480639381277,7.050930970102011,,3.0,7.0803578674114025,1,1,1,2,0
7.4433905491953745,9.257275515192685,1.5293883292642634,3.0,3.0,0,1,0,1,0
9.391690510195364,6.1648010264422215,,3.0,,0,1,0,5,0
7.043254444769936,5.9760248058227035,,5.0,11.23386783353418,1,0,0,5,1
9.816505511428943,6.470870591168401,3.6257617203487094,4.0,7.378518476561944,0,0,1,1,0
5.594832791524319,,0.7403712929958914,3.0,6.268286352561808,1,1,0,1,0
11.058311274651288,7.699912852913075,6.474122223398883,5.0,5.454598878290931,0,0,0,2,0
9.945194964826086,,1.438058204376071,4.0,9.24627926137891,0,1,0,2,0
9.51205946862775,4.919476371280469,1.8297244376570965,1.0,4.935418066904881,1,0,1,2,1
10.965381967891028,4.89829561763121,,,11.61598980149812,1,0,1,4,1
,,,3.0,11.833399369285893,0,0,0,5,0
11.028740130036262,9.065920058872887,4.207951953104447,1.0,7.641876996654469,1,1,1,1,0
5.318251537336709,6.343326172193793,,5.0,6.9712122798083875,0,1,1,5,0
6.4408460665285965,6.246767415214984,3.4265770602362124,3.0,,0,1,0,5,0
,6.605078244669772,,2.0,9.736996255568313,0,0,0,2,0
9.052182100421668,8.242817453912286,3.6162790290370124,3.0,4.985020672351461,0,1,0,2,0
10.035318040938247,5.108970298714139,0.0,3.0,5.683612167158245,0,0,1,5,1
,,1.9067850818604033,3.0,3.6941314132917613,0,1,0,2,0
9.373533528954157,7.962796444673645,2.982643869833562,1.0,8.022662345835142,0,0,1,4,0
7.489234135293355,7.251641254909768,0.19797183276098584,5.0,8.666569708642227,0,1,0,1,0
,6.784372424898115,3.27264663562312,1.0,3.6251859053468176,0,1,0,5,0
6.186677806303555,8.001569138850712,2.091057558027757,4.0,5.862002737959602,0,1,1,1,0
7.153533507778191,3.0,6.01095139663098,2.0,3.631865206046627,1,1,0,4,0
6.296630788767333,7.516812979296361,5.646039450429713,3.0,4.753000474390406,1,1,0,2,0
7.048253494045334,,,4.0,8.377542650565749,0,0,0,3,0
11.10728359321568,3.7540506547153147,,3.0,5.166294833304302,1,1,0,4,0
7.101202222336114,7.266803899287471,2.352104868783215,8.0,6.247935109919253,1,1,0,3,0
14.0,8.560487817744438,1.5966810476807547,2.0,3.0,0,0,0,1,0
9.986635801761778,,2.8900499680562532,2.0,7.467475524311661,0,1,0,5,0
9.369672247389747,7.929311820804408,0.9834358622248196,1.0,6.8893167003883775,1,0,1,2,1
7.283284439637573,8.918417386982968,0.2387693301249474,1.0,5.1776018749170944,0,0,1,4,1
10.400619758817983,8.472371680376071,3.745422447800537,5.0,6.527464255793815,1,1,0,2,0
7.848724347524453,,3.7590591684436214,2.0,7.450737201258611,1,1,1,3,0
9.244019629290722,7.613191236607838,0.8913684806800153,0.0,,1,1,0,3,0
14.0,6.613150458352389,4.290710861525199,2.0,3.309343639995552,1,0,0,5,0
,4.097051282154247,1.2368445416693372,5.0,11.513936081717038,0,1,0,3,0
11.298546652571352,6.130906267805077,3.0063304760759624,4.0,5.416818238224319,0,0,1,5,0
7.593647149748225,,4.140688025224912,4.0,,1,0,1,4,0
8.930023019006077,,2.432774870592574,4.0,9.527099337550784,0,1,0,5,0
12.54160127127102,,3.4094818242822686,4.0,14.0,1,0,0,3,0
7.746065884424465,6.684807210176729,1.4671407122248565,1.0,,1,0,0,1,0
12.624897115993857,7.3272280640607015,2.1070668331438056,3.0,8.124568034316274,1,1,0,5,0
10.415503870910952,6.56540366955868,2.0882811382393194,,5.231119286764734,0,0,0,2,0
7.875066448211465,,1.0068433069195222,4.0,5.653024238558222,0,0,0,1,0
10.264815478111043,5.566025957398322,2.1464516737684356,4.0,5.199469947483025,0,1,1,5,0
10.94510889925346,6.7919111828558645,0.0,3.0,4.185862580498537,0,1,0,2,0
10.243619924434393,5.386294121452927,1.5176925057157906,3.0,6.896771595538347,1,1,1,1,0
5.859550560219088,,1.9302490132606582,,3.313743282379411,1,1,0,5,0
7.545725648350263,5.582346363642072,1.9876404950092397,4.0,9.367018916279676,1,0,0,4,1
,,2.0170051082584424,2.0,,0,1,1,2,0
8.851133141799908,5.85604666322411,2.3764716002797424,3.0,8.0560874322536,0,0,1,4,0
10.241344195101355,5.461368530189216,3.4588830361721277,4.0,5.834528470134442,1,1,0,3,0
9.355402001866508,4.390523804492249,4.249034148265045,5.0,6.081990164470629,0,1,0,5,0
,6.375341641056957,1.2004695463034658,2.0,7.7189097629183205,0,0,1,5,0
9.760395702011927,4.242919438953496,0.0935982892217111,2.0,4.089873418985436,1,0,0,2,0
10.221171490567647,7.640083945534403,0.4159111755137941,1.0,6.105023913966661,1,1,0,5,1
10.119580895862079,6.623659629401755,1.5255941576101457,2.0,4.850966215303865,0,1,0,3,0
11.161561451109243,4.3136727508026045,1.796157364366982,4.0,4.773577973522464,1,1,1,5,1
,6.036186384425205,0.9600078676050854,2.0,3.0,0,1,1,1,0
,5.371765391614125,0.0,2.0,10.348316473699999,1,1,1,4,1
8.859668577082706,6.978761765628771,1.5877583450516237,4.0,5.283653117115578,0,1,0,3,0
5.678078132968017,8.510675669034717,2.8628532402279427,3.0,9.908440137908876,0,0,0,3,0
9.859236438265171,,3.690058931671129,,9.67198080348573,1,1,0,4,0
9.415375374326223,,1.3851538937833576,1.0,3.785000733708766,0,0,1,4,0
9.543157674390747,6.2598008066500395,1.6740043557131319,,4.278971910817885,1,0,0,3,0
6.446502848359382,7.5070101146756985,0.6466033823053785,6.0,13.401257398389209,1,1,0,4,0
6.837886919183475,6.819794942356534,2.437121659250447,3.0,11.377314854817858,1,0,0,2,0
,,0.8031427316183708,,6.92120371667974,1,1,0,4,0
8.92088969228669,6.021419096500073,3.6462556264824,,7.643432766043373,0,0,1,1,0
,5.305961214794767,0.0,6.0,5.422883992632029,1,1,0,1,0
,8.114010707897897,1.7807406550950753,4.0,8.08088178550085,0,1,1,2,0
9.059512278991491,6.531967473007914,3.102214678383484,4.0,5.207045248193822,0,0,0,4,0
10.876567611951995,9.351786028629512,,1.0,3.0,1,1,1,1,0
7.967910543565252,6.409008779278069,7.886067327960993,5.0,3.6961105337223725,0,0,1,5,0
9.192241553881967,5.437389849634306,3.199600049135815,0.0,7.052731869626468,0,0,0,4,0
8.075449422589916,4.229428411080759,0.4918908063159795,5.0,4.17233191124353,0,1,1,2,0
8.131007545135368,3.7952904856160825,2.309071505821854,2.0,6.831806337716164,1,1,0,4,0
8.381655753062722,,,,4.313347401417842,1,1,1,3,0
,,,3.0,5.044115193745016,0,0,1,3,0
8.042502756673045,7.2630875348449,0.8338878859984826,6.0,9.132913266032979,0,0,1,1,0
,4.128213946951799,4.3307805511203235,3.0,7.618701369100261,1,1,0,3,0
7.210785395560992,7.842557471114173,1.4009194508089302,2.0,6.975838946716632,0,1,0,2,0
8.626256711677282,5.7754084224748405,2.266468168409507,2.0,9.197409932676628,0,0,0,1,0
,6.720189517978324,1.2288843171911932,2.0,8.201521483368369,0,1,0,2,0
,,5.977702703706663,3.0,10.616408228128419,0,0,1,2,0
9.39310955302315,,1.8575144677641766,7.0,5.85035184421215,0,0,1,3,0
11.06368907893727,6.097204028141252,6.165114086958404,0.0,5.925912553681228,1,0,1,3,1
6.028879253926056,5.163211661877069,4.128303524236533,3.0,3.747226834021637,0,1,0,2,0
9.534100531738517,3.2722768980060426,3.4641334546707725,3.0,5.92754820656895,1,1,1,3,0
,5.42127002113637,3.2374662946350394,4.0,9.411924735756115,1,1,1,3,0
9.16456797855085,6.1833046417584585,,3.0,10.249968430655334,1,1,1,3,0
11.130960750130702,5.019230709273224,0.0,,9.40076292021667,0,0,0,4,1
7.9654230997992554,6.303114549361543,1.942233211698487,3.0,3.0,0,1,0,2,0
11.81869488037116,6.615277824438152,4.190315942368644,3.0,9.707863031651836,0,0,0,5,0
13.5977962472385,6.162716027287882,2.402205633051789,7.0,3.0,1,1,0,2,0
8.274322879120682,,0.0,2.0,9.245293310305868,0,1,0,1,0
8.108994957198457,6.7529820079500915,2.395191098845061,2.0,6.080538683572362,0,1,1,3,0
11.906768954235401,,,,8.75633328483464,0,0,0,3,0
12.159144291461425,4.864401383835731,,3.0,3.6688791302635853,0,1,0,5,0
,8.616398569619406,2.3759919812679366,4.0,9.927919081765367,0,1,0,1,0
8.159626365808286,6.352117801573607,4.402898554116173,2.0,3.3375631347377777,0,0,1,4,0
8.436430782278986,6.528274434417272,,3.0,5.328862722867056,0,1,1,2,0
6.3110989779314455,,0.0,3.0,4.5047634305774125,0,1,1,4,0
,6.849824196895252,0.6510680237408912,3.0,3.0,0,1,0,1,0
6.991718466495865,7.929704950869867,5.625777537016395,2.0,7.236318918971171,1,1,0,5,0
7.464404869791743,6.930686247802736,1.9520138363413917,3.0,11.515222794592404,0,0,1,1,0
8.930630225226437,5.5813439380393435,2.013232041249964,1.0,13.667263055800023,0,1,0,5,0
9.468429465073042,7.042255287809152,,5.0,7.242889467715619,0,1,0,4,0
,,6.308273179146013,4.0,9.791703187668805,0,1,0,4,0
7.003291918522418,6.662839558664785,5.7519178307241265,3.0,7.5802365948213435,1,0,0,1,0
10.968644796953168,6.450155014033308,6.937560466896268,4.0,8.247207986920532,0,1,1,1,0
8.572022311548983,6.187824714091191,2.1819095791998975,3.0,6.144628372181903,1,0,0,3,0
,,3.0912489774941903,3.0,7.487692313556505,1,1,0,5,0
,,0.0,4.0,8.343696761516071,1,1,0,3,0
6.754555956875403,5.676912638388558,5.453868852236549,3.0,5.553850677809171,0,0,0,2,0
9.764819492368101,6.6392673517116725,0.16444089746413004,4.0,6.80626425026753,0,1,0,2,0
9.332904416426112,6.739784587996101,2.9335511275252584,2.0,6.853924702506279,1,0,0,1,0
9.984902528016299,4.958487288611063,0.30539494473431184,,9.066008293326313,0,1,0,4,0
9.578337287815636,,,4.0,4.334919570930799,1,0,0,2,0
13.91060027982179,5.2007377276782485,0.8254751379005993,2.0,6.871144478480871,1,1,0,2,0
7.724520031497368,7.954185800790105,,3.0,,1,0,0,3,0
7.938006089996365,7.140791542807527,1.4217545937020428,4.0,9.910150381464844,0,1,0,3,0
,5.5306590352342955,1.4034624101498459,4.0,10.372947622221762,1,1,0,2,0
7.8890457616794905,9.162966338914268,,4.0,7.061079600445085,1,1,1,1,0
7.725225745386965,4.7095447523652805,0.2902744138749598,,7.802493909215058,1,1,0,3,0
11.378033062215103,7.878731260415002,2.9410828540277336,2.0,,0,1,0,2,0
11.84100849597971,8.000873477064466,4.935918304611117,3.0,10.900638823827327,0,1,0,4,0
7.858507412501048,5.494069686385033,1.473607270973208,3.0,3.0,0,1,1,3,0
7.335288853791543,8.588697950096494,1.0641622185047963,3.0,3.711396732375386,0,0,0,2,0
9.942831112772808,6.1249302281015705,2.0389507496394983,2.0,10.27361025350662,0,0,0,5,0
7.895553911438057,,4.859450416721421,,6.307776610577991,1,0,1,3,0
10.265863635511021,6.890482758156831,2.8882152619067156,2.0,5.3206980268548065,0,1,1,5,0
,,1.437571410784803,6.0,3.8645975325109903,1,1,1,3,0
5.968511770005536,,,4.0,,0,1,0,3,0
12.095010402660122,7.690233080828319,0.29541570032715336,2.0,3.494076791440438,0,0,0,5,0
12.591755346191043,3.8772020401427287,3.862719020885896,1.0,12.227735681831192,0,1,0,1,0
7.7744226190312276,8.456510364317229,3.317214615403535,4.0,6.943909870048566,0,1,1,2,0
8.224596880128031,4.006262017946488,,4.0,6.855123645593206,1,0,0,1,0
9.57173078144981,,0.822828403105538,2.0,8.470191687919579,0,1,0,1,0
9.668913579974049,8.190057705241376,0.7266381554330854,6.0,9.405862923166424,1,0,1,2,1
10.31708854534566,4.863550354677203,3.56963467269182,,9.364720391386598,0,0,1,4,1
,5.883778568068123,4.957961004978124,0.0,,1,1,1,1,0
8.6461055450119,4.841442997271097,1.2253845059424104,3.0,5.4228861230228596,0,1,1,1,0
7.4034055109230925,6.177618454566897,3.4167734071029683,1.0,6.255332987607847,0,1,1,1,0
6.241361543970946,6.037948573721388,0.0,2.0,8.92257913860569,0,0,0,4,0
7.538139920116162,7.669490798404009,1.3307645386856009,,5.68152734590095,0,1,1,3,0
8.933746054252406,8.465463119179413,2.437882134258196,2.0,6.987233419931937,0,0,1,5,0
12.589115727035576,8.593525716184935,0.6806331660363327,3.0,7.996909411062036,1,1,0,5,0
7.964777401927657,5.656747960132547,0.626987250420808,3.0,8.96296270577594,1,1,0,4,0
9.447575903277796,6.186167189383208,1.1644408870622276,2.0,3.0,1,1,1,1,0
8.967154207854495,3.9748427116685745,,5.0,8.786864124722364,0,0,0,5,0
,,2.1253419631872505,1.0,6.415689855370687,0,1,1,4,0
14.0,7.947277449646187,0.0,3.0,8.768644277160952,0,0,0,2,0
,8.923374235322347,0.0,3.0,8.942329230887072,1,1,0,5,0
8.021121114963556,4.648476692180116,1.2862696442856492,3.0,11.019787652797895,1,1,0,2,0
11.088321754138144,5.6113036112706585,3.4153731721071043,,,1,0,0,1,0
10.363782979252623,6.46039136456161,0.0,4.0,10.36642915652574,1,0,0,5,1
12.693414651472068,6.92024173822941,1.5005396476967388,1.0,10.609175797915595,0,1,0,4,0
10.167856370651927,,,4.0,7.728447462039865,0,1,0,3,0
8.28141581842588,7.136091566696135,5.276675556416896,2.0,7.080462717592099,0,0,0,5,0
10.181309661384619,5.789240979393626,1.7299563765742727,1.0,9.182042707945836,0,1,0,5,1
11.217407161165816,6.4783215936825815,3.265977969481857,,8.830202378582555,0,1,0,5,0
10.640964362394728,7.319426372005549,2.7825142801749263,4.0,,0,0,1,5,0
10.014548062214596,6.509633404716407,,0.0,8.01205852202067,1,1,0,4,0
11.133349379178307,5.845421164210147,4.036414433263475,4.0,6.912258833038514,1,1,0,4,0
,6.335585294111254,2.9307930109125757,3.0,4.86516772884986,1,1,0,3,0
11.764317982075054,6.367455561191997,3.516537279349179,4.0,10.226151853440875,1,0,0,4,1
10.297419775179286,5.944983455176809,10.0,0.0,,0,0,0,4,1
8.665763839366292,6.111805905999346,,2.0,12.121770644247126,0,1,0,1,0
9.293427372866645,8.897970755757076,5.949393299522217,,3.0,1,1,1,1,0
11.413017933016715,7.341379171911858,,4.0,5.608053067891584,0,1,1,2,0
7.366128658025528,6.056779522956259,,4.0,7.081597091727178,0,0,1,3,0
9.737346617745802,,2.4089755093975156,,9.843452744072286,0,1,0,1,0
8.213322375345278,5.999270765365985,1.651527333203913,1.0,7.998673431505463,0,0,0,3,0
9.057489645869635,8.259686956379962,,2.0,7.776181885451878,0,1,0,3,0
11.556903725214598,7.054463288297141,3.159017471146018,3.0,4.181840518614632,0,0,1,5,0
9.382198136039806,6.339046783993656,0.0,2.0,4.107646506926322,0,1,1,3,0
9.092873096312298,7.171575388715416,4.001158335043531,4.0,7.806261650724762,1,0,0,5,0
,4.1436857718972515,1.6676111902294921,3.0,3.589735015454104,0,1,0,2,0
,4.809848796635292,0.23986132191928444,,5.670305624276678,0,1,0,2,0
,4.7091124904014166,1.5999742840083726,1.0,8.252293322714644,0,0,1,2,0
13.32650944661092,6.71441464214556,5.014298433725146,3.0,4.54418931930806,0,0,1,5,0
8.384443530093998,9.098772499227637,1.4293298259675538,4.0,11.013389905904516,1,1,0,5,0
9.438300655327877,,3.2169072364192406,3.0,10.059840860594726,1,0,1,2,0
9.498767367421511,7.457076652161136,1.0380874485690534,2.0,,1,1,0,5,0
12.15490655952695,7.251266712416685,4.015843699847239,2.0,4.669071892045032,0,0,1,4,0
8.809408935226095,3.7984133987708915,3.871015477580408,4.0,3.0,0,1,1,4,0
9.558043051540679,5.685989300398967,,1.0,5.0435215936296665,0,1,1,5,0
10.215793019433079,5.318324372137642,2.148872109001569,4.0,8.915971191430998,0,1,0,5,0
,,3.8373096095158132,1.0,5.965262644312858,0,1,0,1,0
8.107132770898943,6.247784272122816,,2.0,8.15199310903992,0,0,0,1,0
9.388179985796615,5.791864133454309,,1.0,3.1941642042956397,0,1,0,3,0
11.147263499719545,3.5310502844363185,1.0623352247825393,1.0,8.994938136454763,1,1,1,3,1
6.9469694011778795,7.621865384176301,,,5.612226930179125,0,1,0,3,0
9.265939348293752,4.89088546139029,2.1106054077666365,4.0,7.030424205707263,1,0,0,2,0
7.599758370121654,6.8588702961667245,2.3716236457830044,3.0,6.767813746517368,0,1,1,4,0
11.390093257849685,,2.6835049688967456,4.0,,0,1,0,2,0
5.95362619043245,5.120923112620365,3.0044807928533546,2.0,4.117289170650544,1,0,0,5,0
7.8821563054568236,3.0,2.2675419137560837,,9.419486172508565,1,1,0,1,0
9.754423750129043,6.070993667179834,2.929426366341053,5.0,7.997480393754239,0,0,0,5,0
12.13104805846868,,5.6562361151243685,5.0,9.625122603883566,0,0,0,5,0
8.868499477854025,9.43752118133089,4.470899371230437,3.0,7.811645588756296,0,1,1,1,0
7.889600946613603,4.655675608321374,4.238309184993793,4.0,7.357476587023041,0,0,0,5,0
12.76231413888118,7.245048834854782,1.5889209479522586,4.0,3.0,1,0,1,3,0
6.1039721991675115,,0.7215183435433514,3.0,6.324083258097076,1,1,0,1,0
4.602388086759836,6.341077468543796,4.4106011164755055,2.0,6.93153919899064,1,1,0,5,0
9.880028900106664,10.0,4.252093585059589,3.0,11.882767995681435,0,0,0,3,0
7.995891551294777,4.245544507407271,5.445341351501964,,8.717391580246693,1,1,0,3,0
6.9575343657385735,6.88060949224186,1.292038748061541,5.0,10.84015295427382,0,0,0,4,0
10.416712894598707,7.20153975764815,2.0409026892793056,3.0,8.49384426473682,1,1,0,3,0
9.487601427542398,8.12867948740902,0.0,2.0,5.221741932626301,1,1,0,2,0
,6.6469747302063436,1.715057787878254,4.0,7.292810540374628,0,1,0,1,0
6.439391202658211,6.962075809256153,4.493141021158895,4.0,7.590559115660582,0,1,0,1,0
10.74491465656029,,1.567009241543604,1.0,4.652111075573296,0,1,0,1,0
10.300402355917322,6.903690411867661,3.7809595904016478,5.0,6.0390315585176975,0,0,1,5,0
8.801648272441234,,2.1189937880043774,2.0,6.48558251580707,1,0,1,5,0
12.693273992095332,7.432357834784076,3.1481140564431214,1.0,11.014049581412795,0,0,0,2,0
6.859830467347695,5.945584495934549,0.20461722036866536,2.0,,0,0,0,3,0
5.948949658150522,,2.670418899267802,5.0,10.014546051790107,0,0,1,5,0
7.616183860237511,6.456105779472533,0.0,4.0,4.658011912601543,1,1,0,3,0
8.908827967289005,8.189075376158252,2.1262076836760304,5.0,3.5698020318259647,0,0,1,3,0
9.486678898645383,6.422909414617271,0.0,4.0,9.94985532509616,1,1,0,5,0
8.51752788428734,3.840451297689678,,1.0,8.829745173085954,1,0,1,5,1
,,4.054814705529022,2.0,10.136296755952975,1,0,0,2,0
,,3.433341963932162,1.0,9.00175486886394,0,1,1,4,0
11.88752920814652,5.519350492026771,5.54201245431876,4.0,12.149612504343505,0,1,0,1,0
8.835697643214862,5.606508058934762,,2.0,8.396809592361214,0,1,0,5,0
11.234591663176255,,5.994726395831116,2.0,6.608806559692104,0,1,0,5,0
9.685450692755408,3.296488679031957,4.364383128520769,3.0,7.857315943303356,0,1,0,3,0
9.913506438307568,10.0,2.026889425562108,4.0,,1,1,1,4,0
10.139534560464408,8.084085213599078,,2.0,5.051561686849707,0,1,0,5,0
9.89541712003463,,0.2874129751767316,,5.370278543671548,1,0,1,4,1
10.285445519735088,,,4.0,6.227599963505232,0,0,0,1,0
11.658305060264862,6.928331112286485,1.2828205535205992,,3.0,1,0,1,3,0
9.39304233940294,,1.4420445838719695,3.0,7.345196021043867,1,0,0,2,0
10.418007515177024,7.467823378925085,0.38688471447949446,2.0,3.0,1,1,1,1,0
8.820528611425546,7.333406699005173,4.9461661341906495,5.0,7.132648282331548,1,1,1,4,0
,6.634371021882873,1.9822911992603367,7.0,9.163224390338124,1,0,0,4,0
7.64721539588146,6.2039923695390105,3.205009936713759,,5.807808848390411,1,0,1,1,0
12.60188086582163,6.273090074519732,1.3592972671726389,2.0,11.192789675467179,0,1,1,4,0
8.919684098711313,6.207637579470979,0.0,0.0,,0,0,0,2,0
6.138449795763904,8.200655145300598,3.040114716782844,3.0,,0,0,0,2,0
9.256208829821578,7.390335083421293,,,8.687842641017301,0,0,0,4,0
7.637896685050238,3.0,2.3627319078290627,2.0,3.0,0,0,1,4,0
10.681287097977448,7.4838511647946415,0.0,1.0,13.776985747601332,0,1,0,2,0
7.694752041395218,6.792104292078163,6.4745519984616156,7.0,6.8406367862400845,0,0,0,4,0
,6.471936865331154,4.322725444349444,4.0,4.806289944610921,0,0,0,5,0
5.220918538108938,5.917222320366672,2.7115075825429606,7.0,3.4822820130399577,0,1,0,3,0
8.095387361501846,8.18616907997902,5.027413355309337,4.0,6.449954930850815,1,0,1,5,0
4.152241346742087,7.921289693184287,0.8073680450685283,2.0,6.681482819025101,0,1,1,4,0
5.832194353028553,,3.586958757340186,2.0,7.256613821349161,1,1,0,4,0
,7.110578430686803,2.899620867437427,4.0,6.255509609440099,0,1,0,3,0
10.571600317301664,5.042514898188071,3.02804016266734,,8.583063275287733,1,1,1,4,1
9.85091512356993,4.430572752816604,5.044707000213536,5.0,,1,1,0,3,0
,5.559924163115053,3.9649842055596043,4.0,3.0,1,0,0,2,0
8.904577287716041,7.793590208574138,3.0774473256500467,0.0,6.626596260875897,1,1,0,3,0
8.992794921818863,7.92968756806413,0.0,0.0,3.0,0,1,0,3,0
6.6832706216149145,7.269628130145939,,4.0,,1,1,0,5,0
12.006796603534301,7.587643680271996,2.254582132808552,2.0,4.551749424293412,1,1,1,4,0
10.754724581151343,,2.6867447485533025,2.0,7.408400887289501,1,0,0,2,0
8.558071652340672,5.537777607165571,0.23959255065215235,5.0,10.28518745381151,1,0,1,1,1
,7.147883817010911,,3.0,4.62812826183,0,0,0,3,0
9.416765615895105,7.700614287841523,5.532788110507146,4.0,9.653140646280296,1,0,0,1,0
4.916530263151419,,3.704236640784967,0.0,5.916526083284617,0,1,1,4,0
8.505645234958806,8.283370057211965,2.6440737225674895,2.0,11.382987005163963,0,0,0,3,0
,7.562455770801596,2.0755820601976964,3.0,6.0871184670044665,0,0,0,1,0
,,0.5961630799555289,3.0,4.898767536233271,1,1,0,5,0
,8.105225357474641,,2.0,8.718096125988222,0,0,0,1,0
12.595373053699046,6.46021811112641,,3.0,5.91052567594091,0,0,1,5,0
10.28168572253402,5.177188023158424,0.016478849036751342,2.0,4.896376214677479,0,0,0,2,0
7.857642020434406,,3.168352834489795,2.0,5.805400373240522,1,1,1,4,0
10.145165562712318,,2.1894819023505026,4.0,6.888483669542497,1,0,0,1,0
